Starred,
Releases,
Taggers,
Reactions,"[datetime.datetime(2021, 4, 8, 15, 34, 5, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000))), datetime.datetime(2022, 9, 21, 6, 55, 53, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))]"
Watcher,False
AssigneeIssues,False
AuthorIssue,
EditorIssue,
ParticipantIssue,False
AssigneePullRequest,False
AuthorPullRequest,"[datetime.datetime(2021, 4, 8, 15, 25, 51, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000))), datetime.datetime(2022, 5, 11, 15, 15, 6, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))]"
EditorPullRequest,
ParticipantPullRequest,True
Merged,
SuggestedReviewer,False
