Starred,
Releases,
Taggers,
Reactions,"[datetime.datetime(2017, 10, 4, 9, 37, 42, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))]"
Watcher,False
AssigneeIssues,False
AuthorIssue,"[datetime.datetime(2017, 2, 26, 7, 3, 37, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000))), datetime.datetime(2017, 10, 4, 5, 59, 44, tzinfo=datetime.timezone(datetime.timedelta(days=-1, seconds=72000)))]"
EditorIssue,
ParticipantIssue,True
AssigneePullRequest,False
AuthorPullRequest,
EditorPullRequest,
ParticipantPullRequest,False
Merged,
SuggestedReviewer,False
